university_name,subject,duration,tuition_fees,application_fees,exams_accepted,university_type,location,country,year_of_establish,university_website,IELTS,TOEFL,PTE,GRE,GMAT,SAT
TECHNICAL UNIVERSITY OF MUNICH,PhD in Management,4 Year,EUR,,"IELTS , TOEFL",Public,"Arcisstrabe 21, 80333 Munchen, Germany, Bavaria",Germany,1868,  https://www.tum.de/,Yes,Yes,No,No,No,No
TECHNICAL UNIVERSITY OF MUNICH,Master's in Mathematics in Science and Engineeri...,,EUR 14400,,"IELTS , TOEFL",Public,"Arcisstrabe 21, 80333 Munchen, Germany, Bavaria",Germany,1868,  https://www.tum.de/,Yes,Yes,No,No,No,No
TECHNICAL UNIVERSITY OF MUNICH,M.Sc. in Sustainable Resource Management,,EUR 14400,,"IELTS , TOEFL",Public,"Arcisstrabe 21, 80333 Munchen, Germany, Bavaria",Germany,1868,  https://www.tum.de/,Yes,Yes,No,No,No,No
TECHNICAL UNIVERSITY OF MUNICH,N/A,N/A,N/A,N/A,N/A,Public,"Arcisstrabe 21, 80333 Munchen, Germany, Bavaria",Germany,1868,  https://www.tum.de/,No,No,No,No,No,No
LUDWIG MAXIMILIAN UNIVERSITY OF MUNICH,Masters in Business Administration (MBA),2 Year,EUR,,"GMAT , IELTS , TOEFL",Public,"Geschwister-Scholl-Platz 1, 80539 Munich, Germany, Bavaria",Germany,1472,  http://www.en.uni-muenchen.de/..,Yes,Yes,No,No,Yes,No
LUDWIG MAXIMILIAN UNIVERSITY OF MUNICH,M Sc Neurosciences,2 Year,EUR,,IELTS,Public,"Geschwister-Scholl-Platz 1, 80539 Munich, Germany, Bavaria",Germany,1472,  http://www.en.uni-muenchen.de/..,Yes,No,No,No,No,No
LUDWIG MAXIMILIAN UNIVERSITY OF MUNICH,M.Sc. in Theoretical and Mathematical Physics,2 Year,EUR,,"IELTS , TOEFL , GRE",Public,"Geschwister-Scholl-Platz 1, 80539 Munich, Germany, Bavaria",Germany,1472,  http://www.en.uni-muenchen.de/..,Yes,Yes,No,Yes,No,No
LUDWIG MAXIMILIAN UNIVERSITY OF MUNICH,Master of Science Psychology in Learning Science...,2 Year,EUR,,"IELTS , TOEFL",Public,"Geschwister-Scholl-Platz 1, 80539 Munich, Germany, Bavaria",Germany,1472,  http://www.en.uni-muenchen.de/..,Yes,Yes,No,No,No,No
LUDWIG MAXIMILIAN UNIVERSITY OF MUNICH,Master of Science in Physics,2 Year,EUR,,"IELTS , GRE",Public,"Geschwister-Scholl-Platz 1, 80539 Munich, Germany, Bavaria",Germany,1472,  http://www.en.uni-muenchen.de/..,Yes,No,No,Yes,No,No
LUDWIG MAXIMILIAN UNIVERSITY OF MUNICH,Master of Science in Biology,2 Year,EUR,,IELTS,Public,"Geschwister-Scholl-Platz 1, 80539 Munich, Germany, Bavaria",Germany,1472,  http://www.en.uni-muenchen.de/..,Yes,No,No,No,No,No
LUDWIG MAXIMILIAN UNIVERSITY OF MUNICH,M.Sc. in Neuro-Cognitive Psychology,2 Year,EUR,,"IELTS , TOEFL",Public,"Geschwister-Scholl-Platz 1, 80539 Munich, Germany, Bavaria",Germany,1472,  http://www.en.uni-muenchen.de/..,Yes,Yes,No,No,No,No
LUDWIG MAXIMILIAN UNIVERSITY OF MUNICH,M.Sc Economics,2 Year,EUR,,"IELTS , TOEFL",Public,"Geschwister-Scholl-Platz 1, 80539 Munich, Germany, Bavaria",Germany,1472,  http://www.en.uni-muenchen.de/..,Yes,Yes,No,No,No,No
LUDWIG MAXIMILIAN UNIVERSITY OF MUNICH,,2 Year,EUR,,IELTS,Public,"Geschwister-Scholl-Platz 1, 80539 Munich, Germany, Bavaria",Germany,1472,  http://www.en.uni-muenchen.de/..,Yes,No,No,No,No,No
LUDWIG MAXIMILIAN UNIVERSITY OF MUNICH,Master of Science in Software Engineering,2 Year,EUR,,IELTS,Public,"Geschwister-Scholl-Platz 1, 80539 Munich, Germany, Bavaria",Germany,1472,  http://www.en.uni-muenchen.de/..,Yes,No,No,No,No,No
LUDWIG MAXIMILIAN UNIVERSITY OF MUNICH,Master of Computer Science,2 Year,EUR,,IELTS,Public,"Geschwister-Scholl-Platz 1, 80539 Munich, Germany, Bavaria",Germany,1472,  http://www.en.uni-muenchen.de/..,Yes,No,No,No,No,No
LUDWIG MAXIMILIAN UNIVERSITY OF MUNICH,M.Sc in Geology,2 Year,EUR,,"IELTS , TOEFL",Public,"Geschwister-Scholl-Platz 1, 80539 Munich, Germany, Bavaria",Germany,1472,  http://www.en.uni-muenchen.de/..,Yes,Yes,No,No,No,No
LUDWIG MAXIMILIAN UNIVERSITY OF MUNICH,Bachelor of Science in Chemistry and Biochemistr...,3 Year,EUR,,IELTS,Public,"Geschwister-Scholl-Platz 1, 80539 Munich, Germany, Bavaria",Germany,1472,  http://www.en.uni-muenchen.de/..,Yes,No,No,No,No,No
LUDWIG MAXIMILIAN UNIVERSITY OF MUNICH,Bachelor of Science in Geography,3 Year,EUR,,IELTS,Public,"Geschwister-Scholl-Platz 1, 80539 Munich, Germany, Bavaria",Germany,1472,  http://www.en.uni-muenchen.de/..,Yes,No,No,No,No,No
LUDWIG MAXIMILIAN UNIVERSITY OF MUNICH,Bachelor of Science in Psychology,3 Year,EUR,,IELTS,Public,"Geschwister-Scholl-Platz 1, 80539 Munich, Germany, Bavaria",Germany,1472,  http://www.en.uni-muenchen.de/..,Yes,No,No,No,No,No
LUDWIG MAXIMILIAN UNIVERSITY OF MUNICH,B.Sc Bioinformatics,3 Year,EUR,,IELTS,Public,"Geschwister-Scholl-Platz 1, 80539 Munich, Germany, Bavaria",Germany,1472,  http://www.en.uni-muenchen.de/..,Yes,No,No,No,No,No
LUDWIG MAXIMILIAN UNIVERSITY OF MUNICH,BA in Political Science,3 Year,EUR,,IELTS,Public,"Geschwister-Scholl-Platz 1, 80539 Munich, Germany, Bavaria",Germany,1472,  http://www.en.uni-muenchen.de/..,Yes,No,No,No,No,No
LUDWIG MAXIMILIAN UNIVERSITY OF MUNICH,B.Sc. Economics,3 Year,EUR,,IELTS,Public,"Geschwister-Scholl-Platz 1, 80539 Munich, Germany, Bavaria",Germany,1472,  http://www.en.uni-muenchen.de/..,Yes,No,No,No,No,No
LUDWIG MAXIMILIAN UNIVERSITY OF MUNICH,Bachelor of Science in Theatre Studies,3 Year,EUR,,IELTS,Public,"Geschwister-Scholl-Platz 1, 80539 Munich, Germany, Bavaria",Germany,1472,  http://www.en.uni-muenchen.de/..,Yes,No,No,No,No,No
LUDWIG MAXIMILIAN UNIVERSITY OF MUNICH,Bachelor of Science in Computer Science,3 Year,EUR,,"IELTS , TOEFL",Public,"Geschwister-Scholl-Platz 1, 80539 Munich, Germany, Bavaria",Germany,1472,  http://www.en.uni-muenchen.de/..,Yes,Yes,No,No,No,No
LUDWIG MAXIMILIAN UNIVERSITY OF MUNICH,Bachelor of Science in Business Administration (...,3 Year,EUR,,IELTS,Public,"Geschwister-Scholl-Platz 1, 80539 Munich, Germany, Bavaria",Germany,1472,  http://www.en.uni-muenchen.de/..,Yes,No,No,No,No,No
LUDWIG MAXIMILIAN UNIVERSITY OF MUNICH,N/A,N/A,N/A,N/A,N/A,Public,"Geschwister-Scholl-Platz 1, 80539 Munich, Germany, Bavaria",Germany,1472,  http://www.en.uni-muenchen.de/..,No,No,No,No,No,No
HEIDELBERG UNIVERSITY,Masters in Chemistry,1 Year,EUR,,IELTS,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,Yes,No,No,No,No,No
HEIDELBERG UNIVERSITY,Master of Science-Medical Physics with Distincti...,1 Year,EUR 5000,,"IELTS , TOEFL",Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,Yes,Yes,No,No,No,No
HEIDELBERG UNIVERSITY,Ph.D in Economics,5 Year,EUR,,IELTS,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,Yes,No,No,No,No,No
HEIDELBERG UNIVERSITY,Phd In Physics and Astronomy,5 Year,EUR,,IELTS,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,Yes,No,No,No,No,No
HEIDELBERG UNIVERSITY,Ph.D Biosciences,5 Year,EUR,,IELTS,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,Yes,No,No,No,No,No
HEIDELBERG UNIVERSITY,Social Sciences - PhD,5 Year,EUR,,IELTS,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,Yes,No,No,No,No,No
HEIDELBERG UNIVERSITY,Masters in Molecular Biosciences,1.5 Year,EUR,,"IELTS , TOEFL",Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,Yes,Yes,No,No,No,No
HEIDELBERG UNIVERSITY,Master of Music Education,2 Year,EUR,,,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,No,No,No,No,No,No
HEIDELBERG UNIVERSITY,Masters in Mathematics,2 Year,EUR,,IELTS,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,Yes,No,No,No,No,No
HEIDELBERG UNIVERSITY,Master of Arts - Counseling,2 Year,EUR,,,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,No,No,No,No,No,No
HEIDELBERG UNIVERSITY,Master of Arts - Education,2 Year,EUR,,,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,No,No,No,No,No,No
HEIDELBERG UNIVERSITY,Master of Science in Physics,2 Year,EUR,,IELTS,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,Yes,No,No,No,No,No
HEIDELBERG UNIVERSITY,M.Sc in Economics,2 Year,EUR,,IELTS,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,Yes,No,No,No,No,No
HEIDELBERG UNIVERSITY,Master in Technical Computer Science,2 Year,EUR,,IELTS,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,Yes,No,No,No,No,No
HEIDELBERG UNIVERSITY,Master in Applied computer science,2 Year,EUR,,IELTS,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,Yes,No,No,No,No,No
HEIDELBERG UNIVERSITY,Master of Business Administration (MBA),2 Year,EUR,,,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,No,No,No,No,No,No
HEIDELBERG UNIVERSITY,Master of Science (M.Sc.) in Computer Engineerin...,2 Year,EUR,,IELTS,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,Yes,No,No,No,No,No
HEIDELBERG UNIVERSITY,Master of Science-Biomedical Engineering,2 Year,EUR 5000,,"GRE , IELTS , TOEFL",Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,Yes,Yes,No,Yes,No,No
HEIDELBERG UNIVERSITY,Master of Science in Molecular Biotechnology,2 Year,EUR,,"IELTS , TOEFL",Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,Yes,Yes,No,No,No,No
HEIDELBERG UNIVERSITY,B.Sc Biochemistry,3 Year,EUR,,IELTS,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,Yes,No,No,No,No,No
HEIDELBERG UNIVERSITY,Health & Human Performance,3 Year,EUR,,,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,No,No,No,No,No,No
HEIDELBERG UNIVERSITY,Bachelors in Chemistry,3 Year,EUR,,IELTS,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,Yes,No,No,No,No,No
HEIDELBERG UNIVERSITY,Molecular Biotechnology - Bachelor of Science (B...,3 Year,EUR,,IELTS,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,Yes,No,No,No,No,No
HEIDELBERG UNIVERSITY,Health Sciences,3 Year,EUR,,,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,No,No,No,No,No,No
HEIDELBERG UNIVERSITY,Chemistry,3 Year,EUR,,,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,No,No,No,No,No,No
HEIDELBERG UNIVERSITY,Environmental Sciences,3 Year,EUR,,,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,No,No,No,No,No,No
HEIDELBERG UNIVERSITY,Integrated Media,3 Year,EUR,,,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,No,No,No,No,No,No
HEIDELBERG UNIVERSITY,Bachelor of Science (BSc) in Mathematics,3 Year,EUR,,,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,No,No,No,No,No,No
HEIDELBERG UNIVERSITY,B.S. in Biology,3 Year,EUR,,IELTS,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,Yes,No,No,No,No,No
HEIDELBERG UNIVERSITY,Biology,3 Year,EUR,,,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,No,No,No,No,No,No
HEIDELBERG UNIVERSITY,Communication Studies,3 Year,EUR,,,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,No,No,No,No,No,No
HEIDELBERG UNIVERSITY,Computer Sciences,3 Year,EUR,,,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,No,No,No,No,No,No
HEIDELBERG UNIVERSITY,Bachelor of Science in Applied Computer Science,3 Year,EUR,,IELTS,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,Yes,No,No,No,No,No
HEIDELBERG UNIVERSITY,,3 Year,EUR,,,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,No,No,No,No,No,No
HEIDELBERG UNIVERSITY,,3 Year,EUR,,,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,No,No,No,No,No,No
HEIDELBERG UNIVERSITY,Psychology,3 Year,EUR,,,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,No,No,No,No,No,No
HEIDELBERG UNIVERSITY,Political Science,3 Year,EUR,,,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,No,No,No,No,No,No
HEIDELBERG UNIVERSITY,German,3 Year,EUR,,,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,No,No,No,No,No,No
HEIDELBERG UNIVERSITY,spanish,3 Year,EUR,,,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,No,No,No,No,No,No
HEIDELBERG UNIVERSITY,Philosophy,3 Year,EUR,,,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,No,No,No,No,No,No
HEIDELBERG UNIVERSITY,English,3 Year,EUR,,,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,No,No,No,No,No,No
HEIDELBERG UNIVERSITY,Religion,3 Year,EUR,,,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,No,No,No,No,No,No
HEIDELBERG UNIVERSITY,International Studies,3 Year,EUR,,,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,No,No,No,No,No,No
HEIDELBERG UNIVERSITY,History & Anthropology,3 Year,EUR,,,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,No,No,No,No,No,No
HEIDELBERG UNIVERSITY,Athletic Training,3 Year,EUR,,,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,No,No,No,No,No,No
HEIDELBERG UNIVERSITY,,3 Year,EUR,,,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,No,No,No,No,No,No
HEIDELBERG UNIVERSITY,Bachelors in Physics .,3 Year,EUR,,IELTS,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,Yes,No,No,No,No,No
HEIDELBERG UNIVERSITY,Sport Management,3 Year,EUR,,,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,No,No,No,No,No,No
HEIDELBERG UNIVERSITY,N/A,N/A,N/A,N/A,N/A,Public,"Grabengasse 1, 69117 Heidelberg, Germany, Baden-Wumlttemberg",Germany,1386,  http://www.uni-heidelberg.de/,No,No,No,No,No,No
KARLSRUHE INSTITUTE OF TECHNOLOGY,Master of Science in Energy Technologies,2 Year,EUR 0,,"IELTS , TOEFL",Public,"76131 Karlsruhe, Germany, Baden-Wumlttemberg",Germany,2009,  http://www.kit.edu/english/,Yes,Yes,No,No,No,No
KARLSRUHE INSTITUTE OF TECHNOLOGY,M.Sc. in Resources Engineering,2 Year,EUR 1500,,"IELTS , TOEFL",Public,"76131 Karlsruhe, Germany, Baden-Wumlttemberg",Germany,2009,  http://www.kit.edu/english/,Yes,Yes,No,No,No,No
KARLSRUHE INSTITUTE OF TECHNOLOGY,N/A,N/A,N/A,N/A,N/A,Public,"76131 Karlsruhe, Germany, Baden-Wumlttemberg",Germany,2009,  http://www.kit.edu/english/,No,No,No,No,No,No
KARLSRUHE INSTITUTE OF TECHNOLOGY,N/A,N/A,N/A,N/A,N/A,Public,"76131 Karlsruhe, Germany, Baden-Wumlttemberg",Germany,2009,  http://www.kit.edu/english/,No,No,No,No,No,No
KARLSRUHE INSTITUTE OF TECHNOLOGY,N/A,N/A,N/A,N/A,N/A,Public,"76131 Karlsruhe, Germany, Baden-Wumlttemberg",Germany,2009,  http://www.kit.edu/english/,No,No,No,No,No,No
HUMBOLDT UNIVERSITY OF BERLIN,M.Sc. in Physical Geography,2 Year,EUR,,IELTS,Public,"Unter den Linden 6, 10099 Berlin, Germany, Berlin",Germany,1811,  https://www.hu-berlin.de/,Yes,No,No,No,No,No
HUMBOLDT UNIVERSITY OF BERLIN,Masters of science in business administration,2 Year,EUR,,"GMAT , GRE , IELTS , TOEFL",Public,"Unter den Linden 6, 10099 Berlin, Germany, Berlin",Germany,1811,  https://www.hu-berlin.de/,Yes,Yes,No,Yes,Yes,No
HUMBOLDT UNIVERSITY OF BERLIN,M.Sc in Economics,2 Year,EUR,,"GMAT , GRE , TOEFL , IELTS , PTE",Public,"Unter den Linden 6, 10099 Berlin, Germany, Berlin",Germany,1811,  https://www.hu-berlin.de/,Yes,Yes,Yes,Yes,Yes,No
HUMBOLDT UNIVERSITY OF BERLIN,B.sc in Agricultural Economics,2 Year,EUR,,IELTS,Public,"Unter den Linden 6, 10099 Berlin, Germany, Berlin",Germany,1811,  https://www.hu-berlin.de/,Yes,No,No,No,No,No
HUMBOLDT UNIVERSITY OF BERLIN,Masters in Physics,2 Year,EUR,,IELTS,Public,"Unter den Linden 6, 10099 Berlin, Germany, Berlin",Germany,1811,  https://www.hu-berlin.de/,Yes,No,No,No,No,No
HUMBOLDT UNIVERSITY OF BERLIN,M.sc mathematics,2 Year,EUR,,IELTS,Public,"Unter den Linden 6, 10099 Berlin, Germany, Berlin",Germany,1811,  https://www.hu-berlin.de/,Yes,No,No,No,No,No
HUMBOLDT UNIVERSITY OF BERLIN,M.Sc in Biology,2 Year,EUR,,IELTS,Public,"Unter den Linden 6, 10099 Berlin, Germany, Berlin",Germany,1811,  https://www.hu-berlin.de/,Yes,No,No,No,No,No
HUMBOLDT UNIVERSITY OF BERLIN,Msc in Psychology,2 Year,EUR,,IELTS,Public,"Unter den Linden 6, 10099 Berlin, Germany, Berlin",Germany,1811,  https://www.hu-berlin.de/,Yes,No,No,No,No,No
HUMBOLDT UNIVERSITY OF BERLIN,M.Sc. Chemistry,2 Year,EUR,,IELTS,Public,"Unter den Linden 6, 10099 Berlin, Germany, Berlin",Germany,1811,  https://www.hu-berlin.de/,Yes,No,No,No,No,No
HUMBOLDT UNIVERSITY OF BERLIN,Master's in IT Security & Privacy,2 Year,EUR,,IELTS,Public,"Unter den Linden 6, 10099 Berlin, Germany, Berlin",Germany,1811,  https://www.hu-berlin.de/,Yes,No,No,No,No,No
HUMBOLDT UNIVERSITY OF BERLIN,Master of Computer Science,2 Year,EUR,,"IELTS , TOEFL",Public,"Unter den Linden 6, 10099 Berlin, Germany, Berlin",Germany,1811,  https://www.hu-berlin.de/,Yes,Yes,No,No,No,No
HUMBOLDT UNIVERSITY OF BERLIN,Masters in Business Analytics & Predictive M...,2 Year,EUR,,IELTS,Public,"Unter den Linden 6, 10099 Berlin, Germany, Berlin",Germany,1811,  https://www.hu-berlin.de/,Yes,No,No,No,No,No
HUMBOLDT UNIVERSITY OF BERLIN,Master in Economics and Management Science,2 Year,EUR,,"IELTS , TOEFL , PTE , GMAT",Public,"Unter den Linden 6, 10099 Berlin, Germany, Berlin",Germany,1811,  https://www.hu-berlin.de/,Yes,Yes,Yes,No,Yes,No
HUMBOLDT UNIVERSITY OF BERLIN,M.Sc. in Integrated Natural Resource Management,2 Year,EUR,,IELTS,Public,"Unter den Linden 6, 10099 Berlin, Germany, Berlin",Germany,1811,  https://www.hu-berlin.de/,Yes,No,No,No,No,No
HUMBOLDT UNIVERSITY OF BERLIN,M.Sc. Process and Quality Management,2 Year,EUR,,IELTS,Public,"Unter den Linden 6, 10099 Berlin, Germany, Berlin",Germany,1811,  https://www.hu-berlin.de/,Yes,No,No,No,No,No
HUMBOLDT UNIVERSITY OF BERLIN,B.Sc in Economics,3 Year,EUR,,"IELTS , TOEFL",Public,"Unter den Linden 6, 10099 Berlin, Germany, Berlin",Germany,1811,  https://www.hu-berlin.de/,Yes,Yes,No,No,No,No
HUMBOLDT UNIVERSITY OF BERLIN,Bachelor's in Psycology,3 Year,EUR,,IELTS,Public,"Unter den Linden 6, 10099 Berlin, Germany, Berlin",Germany,1811,  https://www.hu-berlin.de/,Yes,No,No,No,No,No
HUMBOLDT UNIVERSITY OF BERLIN,Bachelor of Science in Business Administration (...,3 Year,EUR,,"IELTS , TOEFL",Public,"Unter den Linden 6, 10099 Berlin, Germany, Berlin",Germany,1811,  https://www.hu-berlin.de/,Yes,Yes,No,No,No,No
HUMBOLDT UNIVERSITY OF BERLIN,Bachelor of Science (BSc) in Mathematics,3 Year,EUR,,IELTS,Public,"Unter den Linden 6, 10099 Berlin, Germany, Berlin",Germany,1811,  https://www.hu-berlin.de/,Yes,No,No,No,No,No
HUMBOLDT UNIVERSITY OF BERLIN,BSc - Biology,3 Year,EUR,,IELTS,Public,"Unter den Linden 6, 10099 Berlin, Germany, Berlin",Germany,1811,  https://www.hu-berlin.de/,Yes,No,No,No,No,No
HUMBOLDT UNIVERSITY OF BERLIN,B.Sc Physics,3 Year,EUR,,IELTS,Public,"Unter den Linden 6, 10099 Berlin, Germany, Berlin",Germany,1811,  https://www.hu-berlin.de/,Yes,No,No,No,No,No
HUMBOLDT UNIVERSITY OF BERLIN,Bachelor Information Management & Informatio...,3 Year,EUR,,IELTS,Public,"Unter den Linden 6, 10099 Berlin, Germany, Berlin",Germany,1811,  https://www.hu-berlin.de/,Yes,No,No,No,No,No
HUMBOLDT UNIVERSITY OF BERLIN,BSc - Computer Sciences,3 Year,EUR,,IELTS,Public,"Unter den Linden 6, 10099 Berlin, Germany, Berlin",Germany,1811,  https://www.hu-berlin.de/,Yes,No,No,No,No,No
HUMBOLDT UNIVERSITY OF BERLIN,Business Management,3 Year,EUR,,IELTS,Public,"Unter den Linden 6, 10099 Berlin, Germany, Berlin",Germany,1811,  https://www.hu-berlin.de/,Yes,No,No,No,No,No
HUMBOLDT UNIVERSITY OF BERLIN,N/A,N/A,N/A,N/A,N/A,Public,"Unter den Linden 6, 10099 Berlin, Germany, Berlin",Germany,1811,  https://www.hu-berlin.de/,No,No,No,No,No,No
FREE UNIVERSITY OF BERLIN,Msc in Psychology,2 Year,EUR,,"IELTS , TOEFL",Private,"Kaiserswerther Str. 16-18, 14195 Berlin, Germany, Berlin",Germany,1948,  http://www.fu-berlin.de/en/,Yes,Yes,No,No,No,No
FREE UNIVERSITY OF BERLIN,Masters in Mathematics,2 Year,EUR,,"IELTS , TOEFL",Private,"Kaiserswerther Str. 16-18, 14195 Berlin, Germany, Berlin",Germany,1948,  http://www.fu-berlin.de/en/,Yes,Yes,No,No,No,No
FREE UNIVERSITY OF BERLIN,Masters in Statistics,2 Year,EUR,,"IELTS , TOEFL",Private,"Kaiserswerther Str. 16-18, 14195 Berlin, Germany, Berlin",Germany,1948,  http://www.fu-berlin.de/en/,Yes,Yes,No,No,No,No
FREE UNIVERSITY OF BERLIN,Master - Biology,2 Year,EUR,,"IELTS , TOEFL",Private,"Kaiserswerther Str. 16-18, 14195 Berlin, Germany, Berlin",Germany,1948,  http://www.fu-berlin.de/en/,Yes,Yes,No,No,No,No
FREE UNIVERSITY OF BERLIN,M.Sc. in Geographical Sciences,2 Year,EUR,,"IELTS , TOEFL",Private,"Kaiserswerther Str. 16-18, 14195 Berlin, Germany, Berlin",Germany,1948,  http://www.fu-berlin.de/en/,Yes,Yes,No,No,No,No
FREE UNIVERSITY OF BERLIN,Master of Science in Physics,2 Year,EUR,,"IELTS , TOEFL",Private,"Kaiserswerther Str. 16-18, 14195 Berlin, Germany, Berlin",Germany,1948,  http://www.fu-berlin.de/en/,Yes,Yes,No,No,No,No
