university_name,subject,university_type,location,country,year_of_establish,IELTS,TOEFL,PTE,GRE,GMAT,SAT,tuition_fees_usd,duration_months
CAUCASUS INTERNATIONAL UNIVERSITY,Undergraduate Educational Program in Tourism,Private,"73 Chargali St, Tbilisi, Georgia, Georgia",USA,1995.0,0,0,0,0,0,0,3387.65,48.0
CAUCASUS INTERNATIONAL UNIVERSITY,Undergraduate Educational Program in Information...,Private,"73 Chargali St, Tbilisi, Georgia, Georgia",USA,1995.0,0,0,0,0,0,0,3387.65,48.0
CAUCASUS INTERNATIONAL UNIVERSITY,Undergraduate Educational Program in Management,Private,"73 Chargali St, Tbilisi, Georgia, Georgia",USA,1995.0,0,0,0,0,0,0,3387.65,48.0
CAUCASUS INTERNATIONAL UNIVERSITY,Residency in Therapeutic Dentistry,Private,"73 Chargali St, Tbilisi, Georgia, Georgia",USA,1995.0,0,0,0,0,0,0,7267.61,11.0
CLARKE UNIVERSITY,Master in Business Administration (MBA),Private,"1550 Clarke Dr, Dubuque, IA 52001, USA, Iowa",USA,1843.0,0,0,0,0,0,0,13220.0,24.0
CLARKE UNIVERSITY,M.S. in Information Technology,Private,"1550 Clarke Dr, Dubuque, IA 52001, USA, Iowa",USA,1843.0,0,0,0,0,0,0,14393.39,24.0
CLARKE UNIVERSITY,Bachelors in BIOLOGY,Private,"1550 Clarke Dr, Dubuque, IA 52001, USA, Iowa",USA,1843.0,0,0,0,0,0,0,37600.0,48.0
CLARKE UNIVERSITY,Bachelors in Chemistry,Private,"1550 Clarke Dr, Dubuque, IA 52001, USA, Iowa",USA,1843.0,0,0,0,0,0,0,37600.0,48.0
CLARKE UNIVERSITY,Bachelor of Computer Information Systems,Private,"1550 Clarke Dr, Dubuque, IA 52001, USA, Iowa",USA,1843.0,0,0,0,0,0,0,37600.0,48.0
CLARKE UNIVERSITY,Bachelors in Physics .,Private,"1550 Clarke Dr, Dubuque, IA 52001, USA, Iowa",USA,1843.0,0,0,0,0,0,0,11539.0,48.0
CLEMSON UNIVERSITY,MBA in Entrepreneurship and Leadership,Public,"101 Calhoun Dr, Clemson, SC 29634, USA, South Carolina",USA,1889.0,1,1,1,0,1,0,28500.0,12.0
CLEMSON UNIVERSITY,MS - Marketing,Public,"101 Calhoun Dr, Clemson, SC 29634, USA, South Carolina",USA,1889.0,1,1,1,1,1,0,21532.0,12.0
CLEMSON UNIVERSITY,Master of Science (MSc) in Civil Engineering,Public,"101 Calhoun Dr, Clemson, SC 29634, USA, South Carolina",USA,1889.0,1,1,0,1,0,0,18424.0,12.0
CLEMSON UNIVERSITY,Master of Science in Computer Engineering,Public,"101 Calhoun Dr, Clemson, SC 29634, USA, South Carolina",USA,1889.0,1,1,1,1,0,0,18424.0,18.0
CLEMSON UNIVERSITY,Master of Science (M.S.) in Automotive Engineeri...,Public,"101 Calhoun Dr, Clemson, SC 29634, USA, South Carolina",USA,1889.0,1,1,1,1,0,0,25400.0,24.0
CLEMSON UNIVERSITY,Master of Science in Electrical Engineering,Public,"101 Calhoun Dr, Clemson, SC 29634, USA, South Carolina",USA,1889.0,1,1,1,1,0,0,18424.0,24.0
CLEMSON UNIVERSITY,Master of Science in Microbiology,Public,"101 Calhoun Dr, Clemson, SC 29634, USA, South Carolina",USA,1889.0,1,1,1,1,0,0,16114.0,24.0
CLEMSON UNIVERSITY,Master of Arts - Economics,Public,"101 Calhoun Dr, Clemson, SC 29634, USA, South Carolina",USA,1889.0,1,1,1,1,0,0,16114.0,24.0
CLEMSON UNIVERSITY,BS in Computer Engineering,Public,"101 Calhoun Dr, Clemson, SC 29634, USA, South Carolina",USA,1889.0,1,1,0,0,0,1,33300.0,48.0
CLEMSON UNIVERSITY,BS - Biochemistry,Public,"101 Calhoun Dr, Clemson, SC 29634, USA, South Carolina",USA,1889.0,1,1,0,0,0,1,33300.0,48.0
CLEMSON UNIVERSITY,BS - Marketing,Public,"101 Calhoun Dr, Clemson, SC 29634, USA, South Carolina",USA,1889.0,1,1,0,0,0,1,33300.0,48.0
CLEVELAND STATE UNIVERSITY,MSc in Environmental Engineering,Public,"2121 Euclid Avenue, Cleveland, Ohio, USA, Ohio",USA,1964.0,1,1,1,0,0,0,19960.0,24.0
CLEVELAND STATE UNIVERSITY,B.A. in Psychology,Public,"2121 Euclid Avenue, Cleveland, Ohio, USA, Ohio",USA,1964.0,1,1,0,0,0,0,14526.0,48.0
CLEVELAND STATE UNIVERSITY,B.A. in Philosophy,Public,"2121 Euclid Avenue, Cleveland, Ohio, USA, Ohio",USA,1964.0,1,1,0,0,0,0,14526.0,48.0
CLEVELAND STATE UNIVERSITY,B.Sc in Nursing,Public,"2121 Euclid Avenue, Cleveland, Ohio, USA, Ohio",USA,1964.0,1,1,0,0,0,0,14526.0,48.0
CLEVELAND STATE UNIVERSITY,B.A. in Mathematics,Public,"2121 Euclid Avenue, Cleveland, Ohio, USA, Ohio",USA,1964.0,1,1,0,0,0,0,14526.0,48.0
CLEVELAND STATE UNIVERSITY,Bachelor of Arts (B.A.)History,Public,"2121 Euclid Avenue, Cleveland, Ohio, USA, Ohio",USA,1964.0,1,1,0,0,0,0,14526.0,48.0
CLEVELAND STATE UNIVERSITY,Bachelor of Health Sciences,Public,"2121 Euclid Avenue, Cleveland, Ohio, USA, Ohio",USA,1964.0,1,1,0,0,0,0,14526.0,48.0
CLEVELAND STATE UNIVERSITY,Bachelors in Environmental Studies,Public,"2121 Euclid Avenue, Cleveland, Ohio, USA, Ohio",USA,1964.0,1,1,0,0,0,0,14526.0,48.0
CLEVELAND STATE UNIVERSITY,Bachelor of Arts in Economics,Public,"2121 Euclid Avenue, Cleveland, Ohio, USA, Ohio",USA,1964.0,1,1,0,0,0,0,14526.0,48.0
CLEVELAND STATE UNIVERSITY,Bachelor of Arts in Criminology and Criminal Jus...,Public,"2121 Euclid Avenue, Cleveland, Ohio, USA, Ohio",USA,1964.0,1,1,0,0,0,0,14526.0,48.0
CLEVELAND STATE UNIVERSITY,Bachelor of Computer Science,Public,"2121 Euclid Avenue, Cleveland, Ohio, USA, Ohio",USA,1964.0,1,1,0,0,0,0,14526.0,48.0
CLEVELAND STATE UNIVERSITY,Bachelor of Arts in Communication,Public,"2121 Euclid Avenue, Cleveland, Ohio, USA, Ohio",USA,1964.0,1,1,0,0,0,0,14526.0,48.0
CLEVELAND STATE UNIVERSITY,Bachelor of Science - Chemistry,Public,"2121 Euclid Avenue, Cleveland, Ohio, USA, Ohio",USA,1964.0,1,1,0,0,0,0,14526.0,48.0
CLEVELAND STATE UNIVERSITY,Bachelor of Science - Biology,Public,"2121 Euclid Avenue, Cleveland, Ohio, USA, Ohio",USA,1964.0,1,1,0,0,0,0,3955.13,48.0
CLEVELAND STATE UNIVERSITY,BA in Art History,Public,"2121 Euclid Avenue, Cleveland, Ohio, USA, Ohio",USA,1964.0,1,1,0,0,0,0,14526.0,48.0
CLEVELAND STATE UNIVERSITY,Bachelors in Anthropology,Public,"2121 Euclid Avenue, Cleveland, Ohio, USA, Ohio",USA,1964.0,1,1,0,0,0,0,3955.13,48.0
CLEVELAND STATE UNIVERSITY,Bachelor of Business Administration (Accounting),Public,"2121 Euclid Avenue, Cleveland, Ohio, USA, Ohio",USA,1964.0,1,1,0,0,0,0,14526.0,48.0
COLLEGE OF SOUTHERN NEVADA,Associate of Business,Public,"700 College Dr, Henderson, NV 89002, USA, Nevada",USA,1971.0,1,1,0,0,0,0,9267.0,24.0
COLLEGE OF SOUTHERN NEVADA,Associate of Applied Science in Accounting,Public,"700 College Dr, Henderson, NV 89002, USA, Nevada",USA,1971.0,1,1,0,0,0,0,9167.0,24.0
COLLEGE OF SOUTHERN NEVADA,Associate in Applied Science in Computing and In...,Public,"700 College Dr, Henderson, NV 89002, USA, Nevada",USA,1971.0,0,0,0,0,0,0,9167.0,24.0
COLLEGE OF SOUTHERN NEVADA,Associate of Applied Science in Electronics,Public,"700 College Dr, Henderson, NV 89002, USA, Nevada",USA,1971.0,1,1,0,0,0,0,9785.0,24.0
COLLEGE OF SOUTHERN NEVADA,Associate in Applied Science in Human Resources,Public,"700 College Dr, Henderson, NV 89002, USA, Nevada",USA,1971.0,0,0,0,0,0,0,9785.0,24.0
COLLEGE OF WILLIAM AND MARY MASON SCHOOL OF BUSINESS,Master in Business Administration (MBA),Public,"101 Ukrop Way, Williamsburg, VA 23186,, Virginia",USA,1919.0,0,0,0,0,0,0,58794.0,24.0
COLLEGE OF WILLIAM AND MARY MASON SCHOOL OF BUSINESS,Executive MBA,Public,"101 Ukrop Way, Williamsburg, VA 23186,, Virginia",USA,1919.0,0,0,0,0,0,0,91500.0,24.0
COLLEGE OF WILLIAM AND MARY MASON SCHOOL OF BUSINESS,Master of Accounting,Public,"101 Ukrop Way, Williamsburg, VA 23186,, Virginia",USA,1919.0,0,0,0,0,0,0,56014.0,24.0
COLLEGE OF WILLIAM AND MARY MASON SCHOOL OF BUSINESS,Bachelor of Business Administration (BBA),Public,"101 Ukrop Way, Williamsburg, VA 23186,, Virginia",USA,1919.0,0,0,0,0,0,0,19958.0,36.0
COLLEGE OF WILLIAM AND MARY MASON SCHOOL OF BUSINESS,BS Marketing,Public,"101 Ukrop Way, Williamsburg, VA 23186,, Virginia",USA,1919.0,0,0,0,0,0,0,19958.0,36.0
COLLEGE OF WILLIAM AND MARY MASON SCHOOL OF BUSINESS,BS Finance,Public,"101 Ukrop Way, Williamsburg, VA 23186,, Virginia",USA,1919.0,0,0,0,0,0,0,19958.0,36.0
COLORADO COLLEGE,Master of Business Administration,Private,"14 E Cache La Poudre St, Colorado Springs, CO 80903, USA, Colorado",USA,1870.0,1,1,0,0,0,0,23604.0,21.0
COLORADO COLLEGE,Bachelors in Computer Engineering,Private,"14 E Cache La Poudre St, Colorado Springs, CO 80903, USA, Colorado",USA,1870.0,0,0,0,0,0,0,26010.0,48.0
COLORADO COLLEGE,Bachelor of Marketing,Private,"14 E Cache La Poudre St, Colorado Springs, CO 80903, USA, Colorado",USA,1870.0,1,1,0,0,0,0,26010.0,48.0
COLORADO STATE UNIVERSITY,Master of Business Administration,Public,"Fort Collins, CO 80523, USA, Colorado",USA,1870.0,1,1,1,0,0,0,23604.0,23.0
COLORADO STATE UNIVERSITY,Bachelors in Computer Engineering,Public,"Fort Collins, CO 80523, USA, Colorado",USA,1870.0,1,1,1,0,0,0,26010.0,48.0
COLORADO STATE UNIVERSITY,Bachelor of Marketing,Public,"Fort Collins, CO 80523, USA, Colorado",USA,1870.0,1,1,1,0,0,0,26010.0,48.0
COLORADO STATE UNIVERSITY,Bachelor of Science in Agricultural Business,Public,"Fort Collins, CO 80523, USA, Colorado",USA,1870.0,1,1,0,0,0,0,30495.0,48.0
COLORADO STATE UNIVERSITY,Bachelor of Science in Animal Sciences,Public,"Fort Collins, CO 80523, USA, Colorado",USA,1870.0,0,0,0,0,0,0,30495.0,48.0
COLORADO STATE UNIVERSITY,Bachelor of Science in Environmental and Natural...,Public,"Fort Collins, CO 80523, USA, Colorado",USA,1870.0,1,1,0,0,0,0,30495.0,48.0
COLUMBIA BUSINESS SCHOOL,Executive MBA,Private,"3022 Broadway, New York, NY 10027, USA, New York",USA,1916.0,1,1,1,1,1,0,113760.0,20.0
COLUMBIA BUSINESS SCHOOL,Master of Science in Management Science and Engi...,Private,"3022 Broadway, New York, NY 10027, USA, New York",USA,1916.0,1,1,1,1,0,0,33444.0,24.0
COLUMBIA BUSINESS SCHOOL,MSc Financial Economics,Private,"3022 Broadway, New York, NY 10027, USA, New York",USA,1916.0,1,1,1,1,1,0,55728.0,24.0
COLUMBIA BUSINESS SCHOOL,Master of Business Administration,Private,"3022 Broadway, New York, NY 10027, USA, New York",USA,1916.0,1,1,1,1,1,0,68792.0,24.0
KENT STATE UNIVERSITY,Bachelor of Science in Insurance Studies,Public,"2491 Street Route 45 South, Salem, Ohio, USA, Ohio",USA,1910.0,1,1,0,0,0,0,19458.0,48.0
KENT STATE UNIVERSITY,BS in Engineering Technology Management,Public,"2491 Street Route 45 South, Salem, Ohio, USA, Ohio",USA,1910.0,1,1,0,0,0,0,19458.0,48.0
LEHIGH UNIVERSITY,Master of Business Administration,Private,"27 Memorial Dr W, Bethlehem, PA 18015, USA, Pennsylvania",USA,1865.0,0,1,0,1,1,0,63000.0,12.0
LEHIGH UNIVERSITY,MS in Electrical Engineering,Private,"27 Memorial Dr W, Bethlehem, PA 18015, USA, Pennsylvania",USA,1865.0,1,1,0,1,0,0,25560.0,24.0
LEHIGH UNIVERSITY,Master of Science in Mechanical Engineering,Private,"27 Memorial Dr W, Bethlehem, PA 18015, USA, Pennsylvania",USA,1865.0,1,1,0,0,0,0,24342.0,24.0
LEHIGH UNIVERSITY,MS - Computer Engineering,Private,"27 Memorial Dr W, Bethlehem, PA 18015, USA, Pennsylvania",USA,1865.0,1,0,0,1,0,0,25560.0,24.0
LEHIGH UNIVERSITY,M.E in Computer Science and Engineering,Private,"27 Memorial Dr W, Bethlehem, PA 18015, USA, Pennsylvania",USA,1865.0,1,1,0,1,0,0,25560.0,24.0
LEHIGH UNIVERSITY,Master of Science in Industrial and Systems Engi...,Private,"27 Memorial Dr W, Bethlehem, PA 18015, USA, Pennsylvania",USA,1865.0,1,0,0,1,0,0,25560.0,24.0
LEHIGH UNIVERSITY,Masters of Science in Management Science and Eng...,Private,"27 Memorial Dr W, Bethlehem, PA 18015, USA, Pennsylvania",USA,1865.0,0,1,0,1,0,0,25560.0,24.0
LEHIGH UNIVERSITY,Bachelor of Science (BSc) Electrical Engineering,Private,"27 Memorial Dr W, Bethlehem, PA 18015, USA, Pennsylvania",USA,1865.0,1,1,0,0,0,1,47920.0,48.0
LEHIGH UNIVERSITY,Bachelor of Science (BSc) in Mechanical Engineer...,Private,"27 Memorial Dr W, Bethlehem, PA 18015, USA, Pennsylvania",USA,1865.0,1,1,0,0,0,1,47920.0,48.0
LEHIGH UNIVERSITY,Bachelor of Accounting,Private,"27 Memorial Dr W, Bethlehem, PA 18015, USA, Pennsylvania",USA,1865.0,1,1,0,0,0,1,47920.0,48.0
LIM COLLEGE,Master in Fashion Merchandising & Retail Man...,Private,"216 E 45th St, New York, NY 10017, USA, New York",USA,1939.0,1,1,0,0,0,0,26647.52,12.0
LIM COLLEGE,Master in Visual Merchandising,Private,"216 E 45th St, New York, NY 10017, USA, New York",USA,1939.0,1,1,0,0,0,0,26647.52,12.0
LIM COLLEGE,Master in Fashion Marketing,Private,"216 E 45th St, New York, NY 10017, USA, New York",USA,1939.0,1,1,0,0,0,0,28500.0,24.0
LINCOLN UNIVERSITY (USA),Master of Financial Management,Private,"401 15th St, Oakland, CA 94612, USA, California",USA,1919.0,0,1,0,0,1,0,9051.0,24.0
LINCOLN UNIVERSITY (USA),Master of Science in International Business,Private,"401 15th St, Oakland, CA 94612, USA, California",USA,1919.0,0,1,0,0,1,0,9051.0,24.0
LINCOLN UNIVERSITY (USA),Master of Business Administration (MBA),Private,"401 15th St, Oakland, CA 94612, USA, California",USA,1919.0,0,1,0,0,1,0,9051.0,24.0
LINCOLN UNIVERSITY (USA),BA Business Administration,Private,"401 15th St, Oakland, CA 94612, USA, California",USA,1919.0,0,1,0,0,0,0,13281.0,48.0
LOUISIANA STATE UNIVERSITY,BS in Finance,Public,"Baton Rouge, LA 70803, USA, Louisiana",USA,1860.0,1,1,0,0,0,0,28000.0,48.0
LOUISIANA STATE UNIVERSITY,B.S. Computer Science,Public,"Baton Rouge, LA 70803, USA, Louisiana",USA,1860.0,1,1,0,0,0,0,28000.0,48.0
LOUISIANA STATE UNIVERSITY,Master of Business Administration,Public,"Baton Rouge, LA 70803, USA, Louisiana",USA,1860.0,1,1,0,0,0,0,28000.0,48.0
LOYOLA UNIVERSITY,MD/PhD Program,Private,"1032 W Sheridan Rd, Chicago, IL 60660, Illinois",USA,1870.0,1,0,0,0,0,0,48200.0,84.0
LOYOLA UNIVERSITY,Master in Business Administration (MBA),Private,"1032 W Sheridan Rd, Chicago, IL 60660, Illinois",USA,1870.0,1,1,0,1,1,0,74052.0,12.0
LOYOLA UNIVERSITY,BBA - Accounting,Private,"1032 W Sheridan Rd, Chicago, IL 60660, Illinois",USA,1870.0,1,1,0,0,0,1,41720.0,48.0
LOYOLA UNIVERSITY,BBA - Finance,Private,"1032 W Sheridan Rd, Chicago, IL 60660, Illinois",USA,1870.0,1,1,0,0,0,1,41720.0,48.0
LOYOLA UNIVERSITY,B.Sc in Psychology,Private,"1032 W Sheridan Rd, Chicago, IL 60660, Illinois",USA,1870.0,1,1,0,0,0,1,41720.0,48.0
LOYOLA UNIVERSITY,B.S. in Computer Science,Private,"1032 W Sheridan Rd, Chicago, IL 60660, Illinois",USA,1870.0,1,1,0,0,0,1,41720.0,48.0
LOYOLA UNIVERSITY,M.S. in Information Technology,Private,"1032 W Sheridan Rd, Chicago, IL 60660, Illinois",USA,1870.0,1,1,0,0,0,0,23243.0,16.0
MARCONI INTERNATIONAL UNIVERSITY,M.Sc. in International Business Administration,Private,"141 NE 3rd Ave 7th floor, Miami, FL 33132, United States, Florida",USA,,1,1,1,0,0,0,10430.0,18.0
MARCONI INTERNATIONAL UNIVERSITY,Master of Arts in Design Management,Private,"141 NE 3rd Ave 7th floor, Miami, FL 33132, United States, Florida",USA,,1,1,1,0,0,0,10080.0,18.0
MARCONI INTERNATIONAL UNIVERSITY,B.Sc in Business Administration,Private,"141 NE 3rd Ave 7th floor, Miami, FL 33132, United States, Florida",USA,,1,1,1,0,0,0,6796.0,48.0
MARCONI INTERNATIONAL UNIVERSITY,BSc in Computer Engineering,Private,"141 NE 3rd Ave 7th floor, Miami, FL 33132, United States, Florida",USA,,1,1,1,0,0,0,6796.0,48.0
MARQUETTE UNIVERSITY,Endodontics,Private,"1250 West Wisconsin Avenue, Milwaukee, WI 53233, Wisconsin",USA,1881.0,1,1,0,0,0,0,16760.0,24.0
MARQUETTE UNIVERSITY,Bachelor of Business Administration,Private,"1250 West Wisconsin Avenue, Milwaukee, WI 53233, Wisconsin",USA,1881.0,1,1,0,0,0,1,38000.0,48.0
MARQUETTE UNIVERSITY,Bachelor of Science (BSc) in Mechanical Engineer...,Private,"1250 West Wisconsin Avenue, Milwaukee, WI 53233, Wisconsin",USA,1881.0,1,1,0,0,0,1,38000.0,48.0
MARQUETTE UNIVERSITY,Bachelor of Science (BSc) in Civil Engineering,Private,"1250 West Wisconsin Avenue, Milwaukee, WI 53233, Wisconsin",USA,1881.0,1,1,0,0,0,1,38000.0,48.0
MCPHS UNIVERSITY,M.S. Pharmaceutics,Private,"179 Longwood Ave, Boston, MA 02115, USA, Massachusetts",USA,1823.0,1,1,0,1,0,0,15825.0,24.0
MCPHS UNIVERSITY,Master of Public Health,Private,"179 Longwood Ave, Boston, MA 02115, USA, Massachusetts",USA,1823.0,1,1,0,0,0,0,22155.0,24.0
MCPHS UNIVERSITY,Master of Science in Nursing,Private,"179 Longwood Ave, Boston, MA 02115, USA, Massachusetts",USA,1823.0,1,1,0,0,0,0,22155.0,24.0
MCPHS UNIVERSITY,Bachelor of Science (Pharmaceutical Science),Private,"179 Longwood Ave, Boston, MA 02115, USA, Massachusetts",USA,1823.0,1,1,0,0,0,1,30600.0,48.0
SCHILLER INTERNATIONAL UNIVERSITY - TAMPA CAMPUS,Master of Business Administration (MBA),Private,"400 N Tampa St # 1700, Tampa, FL 33602, USA, Florida",USA,1964.0,0,0,0,0,0,0,22928.15,12.0
SCHILLER INTERNATIONAL UNIVERSITY - TAMPA CAMPUS,Master of Arts in International Relations & ...,Private,"400 N Tampa St # 1700, Tampa, FL 33602, USA, Florida",USA,1964.0,0,0,0,0,0,0,22928.15,12.0
SETON HALL UNIVERSITY,Master in Business Administration (MBA),Private,"400 S Orange Ave, South Orange, NJ 07079, USA, New Jersey",USA,1856.0,0,0,0,0,0,0,23680.0,24.0
SETON HALL UNIVERSITY,LLM -Intellectual Property LLM,Private,"400 S Orange Ave, South Orange, NJ 07079, USA, New Jersey",USA,1856.0,0,0,0,0,0,0,1341.0,24.0
SETON HALL UNIVERSITY,LLM - Health Law,Private,"400 S Orange Ave, South Orange, NJ 07079, USA, New Jersey",USA,1856.0,0,0,0,0,0,0,1341.0,24.0
SETON HALL UNIVERSITY,BS in Finance,Private,"400 S Orange Ave, South Orange, NJ 07079, USA, New Jersey",USA,1856.0,0,0,0,0,0,0,17410.0,36.0
SETON HALL UNIVERSITY,BS in Management,Private,"400 S Orange Ave, South Orange, NJ 07079, USA, New Jersey",USA,1856.0,0,0,0,0,0,0,17410.0,36.0
SETON HALL UNIVERSITY,BSc - Chemistry,Private,"400 S Orange Ave, South Orange, NJ 07079, USA, New Jersey",USA,1856.0,0,0,0,0,0,0,17410.0,36.0
SETON HALL UNIVERSITY,Bachelor of Arts in Business Administration,Private,"400 S Orange Ave, South Orange, NJ 07079, USA, New Jersey",USA,1856.0,0,0,0,0,0,0,17410.0,36.0
SETON HALL UNIVERSITY,BS - Marketing,Private,"400 S Orange Ave, South Orange, NJ 07079, USA, New Jersey",USA,1856.0,0,0,0,0,0,0,17410.0,36.0
SETON HALL UNIVERSITY,Bachelor of Science (B.Sc.) in Computer Science,Private,"400 S Orange Ave, South Orange, NJ 07079, USA, New Jersey",USA,1856.0,0,0,0,0,0,0,17410.0,36.0
SMEAL COLLEGE OF BUSINESS,Executive MBA,Private,"210 Business Building, University Park, PA 16802, United States, Pennsylvania",USA,1953.0,1,1,0,1,1,0,40298.0,21.0
SMEAL COLLEGE OF BUSINESS,Master of Science in Human Resources and Employm...,Private,"210 Business Building, University Park, PA 16802, United States, Pennsylvania",USA,1953.0,1,1,0,1,1,0,26275.0,24.0
SMEAL COLLEGE OF BUSINESS,Master of Business Administration,Private,"210 Business Building, University Park, PA 16802, United States, Pennsylvania",USA,1953.0,1,1,0,1,1,0,39358.0,24.0
SMEAL COLLEGE OF BUSINESS,Bachelors in Management Information Systems,Private,"210 Business Building, University Park, PA 16802, United States, Pennsylvania",USA,1953.0,1,1,0,0,0,0,31434.0,48.0
SPRINGFIELD COLLEGE,Master of Business Administration (MBA),Private,"263 Alden Street, Springfield, MA 01109, United States, Massachusetts",USA,1885.0,1,1,1,0,0,0,30510.0,12.0
SPRINGFIELD COLLEGE,Masters in Clinical Mental Health Counseling,Private,"263 Alden Street, Springfield, MA 01109, United States, Massachusetts",USA,1885.0,1,1,0,0,0,0,27990.0,24.0
SPRINGFIELD COLLEGE,Bachelor of Science in Biology,Private,"263 Alden Street, Springfield, MA 01109, United States, Massachusetts",USA,1885.0,1,1,1,0,0,0,36020.0,36.0
SPRINGFIELD COLLEGE,Bsc in Business Management,Private,"263 Alden Street, Springfield, MA 01109, United States, Massachusetts",USA,1885.0,1,1,0,0,0,1,36020.0,48.0
SPRINGFIELD COLLEGE,Bachelor of Science in Finance,Private,"263 Alden Street, Springfield, MA 01109, United States, Massachusetts",USA,1885.0,1,1,0,0,0,1,42222.48,48.0
SPRINGFIELD COLLEGE,Bachelor of Science in Computer Graphics and Dig...,Private,"263 Alden Street, Springfield, MA 01109, United States, Massachusetts",USA,1885.0,1,1,0,0,0,1,36020.0,48.0
SPRINGFIELD COLLEGE,Bachelor of Science in Computer and Information ...,Private,"263 Alden Street, Springfield, MA 01109, United States, Massachusetts",USA,1885.0,1,1,0,0,0,1,36020.0,48.0
SPRINGFIELD COLLEGE,Bachelor of Science in Psychology,Private,"263 Alden Street, Springfield, MA 01109, United States, Massachusetts",USA,1885.0,1,1,0,0,0,1,36020.0,48.0
ST.JOHNS UNIVERSITY,MBA in International Business,Private,"8000 Utopia Pkwy, Jamaica, NY 11439, USA, New York",USA,1870.0,1,1,0,0,1,0,28320.0,18.0
ST.JOHNS UNIVERSITY,M.Sc. Chemistry,Private,"8000 Utopia Pkwy, Jamaica, NY 11439, USA, New York",USA,1870.0,1,1,0,0,0,0,19305.0,24.0
ST.JOHNS UNIVERSITY,BSc Computer Science,Private,"8000 Utopia Pkwy, Jamaica, NY 11439, USA, New York",USA,1870.0,1,1,0,0,0,0,38360.0,48.0
STATE UNIVERSITY OF NEW YORK,Master of Science (Chemistry),Public,"7060 State Route 104, Oswego, New York, USA, New York",USA,1861.0,1,1,0,0,0,0,19410.0,24.0
STATE UNIVERSITY OF NEW YORK,Master Graphic Design,Public,"7060 State Route 104, Oswego, New York, USA, New York",USA,1861.0,1,1,0,0,0,0,19410.0,24.0
STATE UNIVERSITY OF NEW YORK,MBA in Health Services,Public,"7060 State Route 104, Oswego, New York, USA, New York",USA,1861.0,1,1,0,0,0,0,21047.0,24.0
STATE UNIVERSITY OF NEW YORK,Master of Business Administration (MBA),Public,"7060 State Route 104, Oswego, New York, USA, New York",USA,1861.0,1,1,0,0,0,0,21047.0,24.0
STATE UNIVERSITY OF NEW YORK,B.Sc. in Zoology,Public,"7060 State Route 104, Oswego, New York, USA, New York",USA,1861.0,1,1,0,0,0,0,16320.0,48.0
STATE UNIVERSITY OF NEW YORK,B.A. in Sociology,Public,"7060 State Route 104, Oswego, New York, USA, New York",USA,1861.0,1,1,0,0,0,0,16320.0,48.0
STATE UNIVERSITY OF NEW YORK,B.A. in Philosophy,Public,"7060 State Route 104, Oswego, New York, USA, New York",USA,1861.0,1,1,0,0,0,0,16320.0,48.0
STATE UNIVERSITY OF NEW YORK,BSc in Meteorology,Public,"7060 State Route 104, Oswego, New York, USA, New York",USA,1861.0,1,1,0,0,0,0,16320.0,48.0
STATE UNIVERSITY OF NEW YORK,B.Sc Geology,Public,"7060 State Route 104, Oswego, New York, USA, New York",USA,1861.0,1,1,0,0,0,0,16320.0,48.0
STATE UNIVERSITY OF NEW YORK,Bachelor of Science in Finance,Public,"7060 State Route 104, Oswego, New York, USA, New York",USA,1861.0,1,1,0,0,0,0,16320.0,48.0
STATE UNIVERSITY OF NEW YORK,B.A. in Economics,Public,"7060 State Route 104, Oswego, New York, USA, New York",USA,1861.0,1,1,0,0,0,0,16320.0,48.0
